Feature ID	Taxon	Confidence
c4b1549a1977f6265d138860f87b14da	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.9998729138649549
1702ec0c34efba95447c6869fc620e60	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__uncultured;f__uncultured;g__uncultured;s__	0.7634511044559985
07b118496d7cb3b75302044b9f73ee72	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae;g__hgcI_clade;s__	0.8317367754913839
c1788897614de1bae659626c26a31376	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae;g__Candidatus_Planktophila;s__	0.8312833690330909
0f96d1c017d0fc61c71229237e329027	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__JG30-KF-CM45;s__	0.9993152680178905
39cd968f7f0296bc99fbaf330d389157	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.9999719735727216
d2a4fd5be4b3dd1f623a720cdb07620e	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__JG30-KF-CM45;s__	0.8227753843355864
54899afb270a02b278f88d70c72aea9a	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__JG30-KF-CM45;s__	0.8577372461382355
9720805b43211a6ae2b226e830870d77	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae;g__hgcI_clade;s__	0.8360367883117273
4601c855c901777ecd5d3ccb7db520a5	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9972397565628943
4dea03eca0f1de2ee8a475b9ebe515be	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae;g__hgcI_clade;s__	0.8292880179447659
01475e65951c97abc0f60ae4fbb6c84b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rhodoferax;s__	0.7065327873184607
67271f97828b41fd75f48e105184afea	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae	0.9999612349072758
9243412341405475fd432823972be6e8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	0.9998131389681557
c79579cee8ef27789ea25180fc264149	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae	0.9999744428009569
86f16e3c3ccb2299ad3427345c2089de	d__Bacteria;p__Chloroflexi	0.9481625209418671
3e02c10edb6c7e2a8dc9b69ed6a7d585	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae	0.9994454091387759
46d6aabf429bf799d6a91b8b4e2ccfad	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae	0.9848727402581554
47e0bd5605dcdb5534439c429ff83698	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae;g__hgcI_clade;s__	0.7896027200445497
0aaedfbe7e9828f7c707834f001dff7a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	0.9542987402387187
0358e6963934991bc4e964f68766b8ef	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__JG30-KF-CM45;s__	0.8068133977899684
5df8a939963ef395ef6d980f96f21f6c	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bryobacter;s__	0.9773428321346367
fb4b3d2a43ecacff7689f6d5105dc1b0	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9972981052548702
65e30099e3e119b9103472fc53f1ac76	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae;g__Sporichthyaceae;s__	0.9898497848179187
d9b681da3f24ef538e449a3691ea0543	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__JG36-TzT-191;f__JG36-TzT-191;g__JG36-TzT-191;s__	0.9729931593242266
4430128b53e82a23aff65d0179b1ea07	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	0.9998779758599903
7a395cc7c128b3369f565823afec8253	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Pedomicrobium;s__	0.8398686158524336
6edf7cbefa074f1b37f860a869eeebc1	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__uncultured;g__uncultured;s__	0.9657314969155024
2e9b06d190cf66f29bf957ba1bfa30ae	d__Bacteria;p__Chloroflexi;c__OLB14;o__OLB14;f__OLB14;g__OLB14;s__	0.9952505618094901
9bc07c6300beaedde1559f9ed4f4d4fd	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae	0.9997493108301403
a825cd015b25114411f280faf51dcc0c	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae	0.9999682876384648
